datetime,open,high,low,close,volume,candle_color
2026-06-16 09:30:00+05:30,271.18,271.45,271.01,271.16,34322.0,RED
2026-06-16 09:45:00+05:30,271.15,271.44,271.0,271.27,8626.0,GREEN
2026-06-16 10:00:00+05:30,271.3,271.37,270.66,270.8,18025.0,RED
2026-06-16 10:15:00+05:30,270.98,271.3,270.74,271.2,3962.0,GREEN
2026-06-16 10:30:00+05:30,271.2,271.45,271.08,271.29,6400.0,GREEN
2026-06-16 10:45:00+05:30,271.43,271.55,271.35,271.35,14393.0,RED
2026-06-16 11:00:00+05:30,271.53,271.53,271.06,271.27,9744.0,RED
2026-06-16 11:15:00+05:30,271.27,271.34,271.02,271.03,8943.0,RED
2026-06-16 11:30:00+05:30,271.09,271.14,270.8,271.0,7641.0,RED
2026-06-16 11:45:00+05:30,270.89,271.15,270.86,271.15,5004.0,GREEN
2026-06-16 12:00:00+05:30,271.15,271.2,270.9,270.97,3315.0,RED
2026-06-16 12:15:00+05:30,271.15,271.15,270.85,271.05,4642.0,RED
2026-06-16 12:30:00+05:30,271.15,271.18,270.92,271.15,7869.0,DOJI
2026-06-16 12:45:00+05:30,271.15,271.17,270.88,271.17,3648.0,GREEN
2026-06-16 13:00:00+05:30,271.17,271.33,270.95,271.17,1773.0,DOJI
2026-06-16 13:15:00+05:30,271.17,271.49,271.12,271.49,5415.0,GREEN
2026-06-16 13:30:00+05:30,271.49,271.5,271.31,271.45,15118.0,RED
2026-06-16 13:45:00+05:30,271.45,271.54,271.33,271.53,4159.0,GREEN
2026-06-16 14:00:00+05:30,271.53,271.75,271.4,271.75,15824.0,GREEN
2026-06-16 14:15:00+05:30,271.68,271.75,271.54,271.61,10073.0,RED
2026-06-16 14:30:00+05:30,271.68,271.8,271.58,271.61,29923.0,RED
2026-06-16 14:45:00+05:30,271.52,271.79,271.48,271.56,10890.0,GREEN
2026-06-16 15:00:00+05:30,271.74,271.75,271.52,271.69,4476.0,RED
2026-06-16 15:15:00+05:30,271.58,271.82,271.48,271.75,18807.0,GREEN
2026-06-17 09:15:00+05:30,273.15,273.15,268.93,272.08,45181.0,RED
2026-06-17 09:30:00+05:30,272.1,272.56,271.96,272.48,14543.0,GREEN
2026-06-17 09:45:00+05:30,272.48,272.63,272.39,272.49,12591.0,GREEN
2026-06-17 10:00:00+05:30,272.62,272.76,272.2,272.45,10933.0,RED
2026-06-17 10:15:00+05:30,272.31,272.75,272.31,272.68,7079.0,GREEN
2026-06-17 10:30:00+05:30,272.68,272.76,272.49,272.76,4408.0,GREEN
2026-06-17 10:45:00+05:30,272.7,272.94,272.7,272.75,7752.0,GREEN
2026-06-17 11:00:00+05:30,272.75,272.75,272.53,272.63,7007.0,RED
2026-06-17 11:15:00+05:30,272.75,272.85,272.64,272.79,10977.0,GREEN
2026-06-17 11:30:00+05:30,272.8,272.97,272.46,272.76,9960.0,RED
2026-06-17 11:45:00+05:30,272.76,272.8,272.48,272.48,3047.0,RED
2026-06-17 12:00:00+05:30,272.6,272.73,272.42,272.51,2967.0,RED
2026-06-17 12:15:00+05:30,272.68,272.75,272.5,272.52,1840.0,RED
2026-06-17 12:30:00+05:30,272.65,272.65,272.45,272.56,3564.0,RED
2026-06-17 12:45:00+05:30,272.56,272.65,272.45,272.45,2954.0,RED
2026-06-17 13:00:00+05:30,272.53,272.58,272.31,272.31,1097.0,RED
2026-06-17 13:15:00+05:30,272.3,272.58,272.11,272.58,11081.0,GREEN
2026-06-17 13:30:00+05:30,272.58,272.69,272.45,272.51,1128.0,RED
2026-06-17 13:45:00+05:30,272.67,272.7,272.45,272.53,8460.0,RED
2026-06-17 14:00:00+05:30,272.54,272.61,272.36,272.59,2739.0,GREEN
2026-06-17 14:15:00+05:30,272.59,272.59,272.3,272.3,3217.0,RED
2026-06-17 14:30:00+05:30,272.3,272.55,272.26,272.45,2599.0,GREEN
2026-06-17 14:45:00+05:30,272.55,272.7,272.41,272.7,3472.0,GREEN
2026-06-17 15:00:00+05:30,272.7,273.18,272.7,273.1,13271.0,GREEN
2026-06-17 15:15:00+05:30,273.09,273.21,272.9,273.1,7671.0,GREEN
2026-06-18 09:15:00+05:30,273.0,279.84,272.9,273.02,59730.0,GREEN
2026-06-18 09:30:00+05:30,273.24,273.58,272.84,273.52,35876.0,GREEN
2026-06-18 09:45:00+05:30,273.32,273.6,273.32,273.59,7922.0,GREEN
2026-06-18 10:00:00+05:30,273.59,273.72,273.16,273.62,10288.0,GREEN
2026-06-18 10:15:00+05:30,273.42,273.64,273.3,273.35,13957.0,RED
2026-06-18 10:30:00+05:30,273.35,273.61,272.83,273.0,13629.0,RED
2026-06-18 10:45:00+05:30,272.86,273.16,272.82,273.1,5243.0,GREEN
2026-06-18 11:00:00+05:30,273.1,273.1,272.77,272.8,12859.0,RED
2026-06-18 11:15:00+05:30,272.8,272.83,272.5,272.57,4037.0,RED
2026-06-18 11:30:00+05:30,272.77,272.87,272.52,272.7,1380.0,RED
